market,date,signal_trend,signal_vol,signal_overseas,signal_rsi,signal_macd,call,entry,exit,actual_move_pct,position_return_pct,correct,avg_abs_pct,magnitude_predicted,magnitude_actual,magnitude_match
us,2022-07-05,up,,,,,상승,3825.3301,3831.3899,0.158,0.158,True,1.507,큰폭,완만,False
us,2022-07-06,,,,,,보합,3831.3899,3845.0801,0.357,0.0,True,1.468,큰폭,완만,False
us,2022-07-07,,,,,,보합,3845.0801,3902.6201,1.496,0.0,False,1.394,큰폭,큰폭,True
us,2022-07-08,up,,,,,상승,3902.6201,3899.3799,-0.083,-0.083,False,1.396,큰폭,완만,False
us,2022-07-11,,,,,,보합,3899.3799,3854.4299,-1.153,0.0,False,1.423,큰폭,큰폭,True
us,2022-07-12,down,,,,,하락,3854.4299,3818.8,-0.924,0.924,True,1.374,큰폭,보통,False
us,2022-07-13,,,,,,보합,3818.8,3801.78,-0.446,0.0,True,1.312,큰폭,보통,False
us,2022-07-14,,,,,,보합,3801.78,3790.3799,-0.3,0.0,True,1.213,큰폭,완만,False
us,2022-07-15,,,,,,보합,3790.3799,3863.1599,1.92,0.0,False,1.041,보통,큰폭,False
us,2022-07-18,up,,,,,상승,3863.1599,3830.8501,-0.836,-0.836,False,1.037,보통,보통,True
us,2022-07-19,,,,,,보합,3830.8501,3936.6899,2.763,0.0,False,1.061,보통,큰폭,False
us,2022-07-20,up,down,,,,혼조,3936.6899,3959.8999,0.59,0.0,True,0.94,보통,보통,True
us,2022-07-21,,,,,,보합,3959.8999,3998.95,0.986,0.0,True,1.067,보통,보통,True
us,2022-07-22,,,,,,보합,3998.95,3961.6299,-0.933,0.0,True,0.974,보통,보통,True
us,2022-07-25,,,,,,보합,3961.6299,3966.8401,0.132,0.0,True,1.017,보통,완만,False
us,2022-07-26,,,,,,보합,3966.8401,3921.05,-1.154,0.0,False,1.016,보통,큰폭,False
us,2022-07-27,down,,,,,하락,3921.05,4023.6101,2.616,-2.616,False,0.87,보통,큰폭,False
us,2022-07-28,up,down,,,,혼조,4023.6101,4072.4299,1.213,0.0,False,0.912,보통,큰폭,False
us,2022-07-29,up,,,,,상승,4072.4299,4130.29,1.421,1.421,True,0.943,보통,큰폭,False
us,2022-08-01,up,,,,,상승,4130.29,4118.6299,-0.282,-0.282,False,1.0,보통,완만,False
us,2022-08-02,,,,,,보합,4118.6299,4091.1899,-0.666,0.0,True,1.027,보통,보통,True
us,2022-08-03,,,,,,보합,4091.1899,4155.1699,1.564,0.0,False,0.988,보통,큰폭,False
us,2022-08-04,up,,,,,상승,4155.1699,4151.9399,-0.078,-0.078,False,1.014,보통,완만,False
us,2022-08-05,,,,,,보합,4151.9399,4145.1899,-0.163,0.0,True,1.074,보통,완만,False
us,2022-08-08,,,,,,보합,4145.1899,4140.0601,-0.124,0.0,True,1.003,보통,완만,False
us,2022-08-09,,,,,,보합,4140.0601,4122.4702,-0.425,0.0,True,1.007,보통,보통,True
us,2022-08-10,,,,,,보합,4122.4702,4210.2402,2.129,0.0,False,0.956,보통,큰폭,False
us,2022-08-11,up,down,,,,혼조,4210.2402,4207.27,-0.071,0.0,True,0.931,보통,완만,False
us,2022-08-12,,,,,,보합,4207.27,4280.1499,1.732,0.0,False,1.015,보통,큰폭,False
us,2022-08-15,up,,,down,,혼조,4280.1499,4297.1401,0.397,0.0,True,1.003,보통,완만,False
us,2022-08-16,,,,down,,하락,4297.1401,4305.2002,0.188,-0.188,False,0.994,보통,완만,False
us,2022-08-17,,,,down,,하락,4305.2002,4274.04,-0.724,0.724,True,0.972,보통,보통,True
us,2022-08-18,,,,,,보합,4274.04,4283.7402,0.227,0.0,True,0.843,보통,완만,False
us,2022-08-19,,,,,,보합,4283.7402,4228.48,-1.29,0.0,False,0.85,보통,큰폭,False
us,2022-08-22,down,,,,,하락,4228.48,4137.9902,-2.14,2.14,True,0.812,보통,큰폭,False
us,2022-08-23,down,up,,,,혼조,4137.9902,4128.73,-0.224,0.0,True,0.83,보통,완만,False
us,2022-08-24,,,,,,보합,4128.73,4140.77,0.292,0.0,True,0.93,보통,완만,False
us,2022-08-25,,,,,,보합,4140.77,4199.1201,1.409,0.0,False,0.884,보통,큰폭,False
us,2022-08-26,up,,,,,상승,4199.1201,4057.6599,-3.369,-3.369,False,0.767,완만,큰폭,False
us,2022-08-29,down,up,,,,혼조,4057.6599,4030.6101,-0.667,0.0,True,0.777,완만,보통,False
us,2022-08-30,,,,,,보합,4030.6101,3986.1599,-1.103,0.0,False,0.875,보통,보통,True
us,2022-08-31,down,,,,,하락,3986.1599,3955.0,-0.782,0.782,True,0.894,보통,보통,True
us,2022-09-01,,,,,,보합,3955.0,3966.8501,0.3,0.0,True,0.916,보통,완만,False
us,2022-09-02,,,,,,보합,3966.8501,3924.26,-1.074,0.0,False,0.877,보통,보통,True
us,2022-09-06,down,,,,,하락,3924.26,3908.1899,-0.41,0.41,True,0.888,보통,완만,False
us,2022-09-07,,,,,,보합,3908.1899,3979.8701,1.834,0.0,False,0.933,보통,큰폭,False
us,2022-09-08,up,,,,,상승,3979.8701,4006.1799,0.661,0.661,True,0.947,보통,보통,True
us,2022-09-09,,,,,,보합,4006.1799,4067.3601,1.527,0.0,False,1.018,보통,큰폭,False
us,2022-09-12,up,,,,,상승,4067.3601,4110.4102,1.058,1.058,True,0.945,보통,보통,True
us,2022-09-13,up,,,,,상승,4110.4102,3932.6899,-4.324,-4.324,False,1.017,보통,큰폭,False
us,2022-09-14,down,up,,,,혼조,3932.6899,3946.01,0.339,0.0,True,0.984,보통,완만,False
us,2022-09-15,,,,,,보합,3946.01,3901.3501,-1.132,0.0,False,1.18,큰폭,보통,False
us,2022-09-16,down,,,,,하락,3901.3501,3873.3301,-0.718,0.718,True,1.188,큰폭,보통,False
us,2022-09-19,,,,,,보합,3873.3301,3899.8899,0.686,0.0,True,1.208,큰폭,보통,False
us,2022-09-20,,,,,,보합,3899.8899,3855.9299,-1.127,0.0,False,1.233,큰폭,보통,False
us,2022-09-21,down,,,,,하락,3855.9299,3789.9299,-1.712,1.712,True,1.202,큰폭,큰폭,True
us,2022-09-22,down,,,,,하락,3789.9299,3757.99,-0.843,0.843,True,1.152,보통,보통,True
us,2022-09-23,,,,,,보합,3757.99,3693.23,-1.723,0.0,False,1.226,큰폭,큰폭,True
us,2022-09-26,down,,,up,,혼조,3693.23,3655.04,-1.034,0.0,False,1.254,큰폭,보통,False
us,2022-09-27,down,,,up,,혼조,3655.04,3647.29,-0.212,0.0,True,1.269,큰폭,완만,False
us,2022-09-28,,,,up,,상승,3647.29,3719.04,1.967,1.967,True,1.153,보통,큰폭,False
us,2022-09-29,up,,,,,상승,3719.04,3640.47,-2.113,-2.113,False,1.13,보통,큰폭,False
us,2022-09-30,down,,,,,하락,3640.47,3585.6201,-1.507,1.507,True,1.173,보통,큰폭,False
us,2022-10-03,down,,,up,,혼조,3585.6201,3678.4299,2.588,0.0,False,1.24,큰폭,큰폭,True
us,2022-10-04,up,,,,,상승,3678.4299,3790.9299,3.058,3.058,True,1.3,큰폭,큰폭,True
us,2022-10-05,up,down,,,,혼조,3790.9299,3783.28,-0.202,0.0,True,1.376,큰폭,완만,False
us,2022-10-06,,,,,,보합,3783.28,3744.52,-1.025,0.0,False,1.508,큰폭,보통,False
us,2022-10-07,down,,,,,하락,3744.52,3639.6599,-2.8,2.8,True,1.427,큰폭,큰폭,True
us,2022-10-10,down,,,,,하락,3639.6599,3612.3899,-0.749,0.749,True,1.445,큰폭,보통,False
us,2022-10-11,,,,,,보합,3612.3899,3588.8401,-0.652,0.0,True,1.508,큰폭,보통,False
us,2022-10-12,,,,,,보합,3588.8401,3577.03,-0.329,0.0,True,1.493,큰폭,완만,False
us,2022-10-13,,,,,,보합,3577.03,3669.9099,2.597,0.0,False,1.309,큰폭,큰폭,True
us,2022-10-14,up,,,,,상승,3669.9099,3583.0701,-2.366,-2.366,False,1.309,큰폭,큰폭,True
us,2022-10-17,down,,,,,하락,3583.0701,3677.95,2.648,-2.648,False,1.382,큰폭,큰폭,True
us,2022-10-18,up,,,,,상승,3677.95,3719.98,1.143,1.143,True,1.464,큰폭,보통,False
us,2022-10-19,up,,,,,상승,3719.98,3695.1599,-0.667,-0.667,False,1.563,큰폭,보통,False
us,2022-10-20,,,,,,보합,3695.1599,3665.78,-0.795,0.0,True,1.563,큰폭,보통,False
us,2022-10-21,,,,,,보합,3665.78,3752.75,2.372,0.0,False,1.511,큰폭,큰폭,True
us,2022-10-24,up,,,,,상승,3752.75,3797.3401,1.188,1.188,True,1.509,큰폭,보통,False
us,2022-10-25,up,,,,,상승,3797.3401,3859.1101,1.627,1.627,True,1.541,큰폭,큰폭,True
us,2022-10-26,up,,,,,상승,3859.1101,3830.6001,-0.739,-0.739,False,1.549,큰폭,보통,False
us,2022-10-27,,,,,,보합,3830.6001,3807.3,-0.608,0.0,True,1.62,큰폭,보통,False
us,2022-10-28,,,,,,보합,3807.3,3901.0601,2.463,0.0,False,1.558,큰폭,큰폭,True
us,2022-10-31,up,,,,,상승,3901.0601,3871.98,-0.745,-0.745,False,1.483,큰폭,보통,False
us,2022-11-01,,,,,,보합,3871.98,3856.1001,-0.41,0.0,True,1.531,큰폭,완만,False
us,2022-11-02,,,,,,보합,3856.1001,3759.6899,-2.5,0.0,False,1.439,큰폭,큰폭,True
us,2022-11-03,down,,,,,하락,3759.6899,3719.8899,-1.059,1.059,True,1.306,큰폭,보통,False
us,2022-11-04,down,,,,,하락,3719.8899,3770.55,1.362,-1.362,False,1.421,큰폭,보통,False
us,2022-11-07,up,,,,,상승,3770.55,3806.8,0.961,0.961,True,1.423,큰폭,보통,False
us,2022-11-08,,,,,,보합,3806.8,3828.1101,0.56,0.0,True,1.351,큰폭,완만,False
us,2022-11-09,,,,,,보합,3828.1101,3748.5701,-2.078,0.0,False,1.362,큰폭,큰폭,True
us,2022-11-10,down,,,,,하락,3748.5701,3956.3701,5.543,-5.543,False,1.357,큰폭,큰폭,True
us,2022-11-11,up,down,,,,혼조,3956.3701,3992.9299,0.924,0.0,True,1.444,큰폭,보통,False
us,2022-11-14,,,,,,보합,3992.9299,3957.25,-0.894,0.0,True,1.592,큰폭,보통,False
us,2022-11-15,,,,,,보합,3957.25,3991.73,0.871,0.0,True,1.52,큰폭,보통,False
us,2022-11-16,,,,,,보합,3991.73,3958.79,-0.825,0.0,True,1.432,큰폭,보통,False
us,2022-11-17,,,,,,보합,3958.79,3946.5601,-0.309,0.0,True,1.418,큰폭,완만,False
us,2022-11-18,,,,,,보합,3946.5601,3965.3401,0.476,0.0,True,1.426,큰폭,완만,False
us,2022-11-21,,,,,,보합,3965.3401,3949.9399,-0.388,0.0,True,1.402,큰폭,완만,False
us,2022-11-22,,,,,,보합,3949.9399,4003.5801,1.358,0.0,False,1.307,보통,보통,True
us,2022-11-23,up,,,,,상승,4003.5801,4027.26,0.591,0.591,True,1.267,보통,완만,False
us,2022-11-25,,,,,,보합,4027.26,4026.1201,-0.028,0.0,True,1.254,보통,완만,False
us,2022-11-28,,,,,,보합,4026.1201,3963.9399,-1.544,0.0,False,1.246,보통,큰폭,False
us,2022-11-29,down,,,,,하락,3963.9399,3957.6299,-0.159,0.159,True,1.217,보통,완만,False
us,2022-11-30,,,,,,보합,3957.6299,4080.1101,3.095,0.0,False,1.171,보통,큰폭,False
us,2022-12-01,up,down,,,,혼조,4080.1101,4076.5701,-0.087,0.0,True,1.142,보통,완만,False
us,2022-12-02,,,,,,보합,4076.5701,4071.7,-0.119,0.0,True,1.276,보통,완만,False
us,2022-12-05,,,,,,보합,4071.7,3998.8401,-1.789,0.0,False,1.156,보통,큰폭,False
us,2022-12-06,down,,,,,하락,3998.8401,3941.26,-1.44,1.44,True,1.109,보통,큰폭,False
us,2022-12-07,down,,,,,하락,3941.26,3933.9199,-0.186,0.186,True,1.13,보통,완만,False
us,2022-12-08,,,,,,보합,3933.9199,3963.51,0.752,0.0,True,1.154,보통,보통,True
us,2022-12-09,,,,,,보합,3963.51,3934.3799,-0.735,0.0,True,1.135,보통,보통,True
us,2022-12-12,,,,,,보합,3934.3799,3990.5601,1.428,0.0,False,1.069,보통,큰폭,False
us,2022-12-13,up,,,,,상승,3990.5601,4019.6499,0.729,0.729,True,0.829,완만,보통,False
us,2022-12-14,,,,,,보합,4019.6499,3995.3201,-0.605,0.0,True,0.854,완만,완만,True
us,2022-12-15,,,,,,보합,3995.3201,3895.75,-2.492,0.0,False,0.846,완만,큰폭,False
us,2022-12-16,down,up,,,,혼조,3895.75,3852.3601,-1.114,0.0,False,0.832,완만,보통,False
us,2022-12-19,down,,,,,하락,3852.3601,3817.6599,-0.901,0.901,True,0.916,완만,보통,False
us,2022-12-20,,,,,,보합,3817.6599,3821.6201,0.104,0.0,True,0.956,완만,완만,True
us,2022-12-21,,,,,,보합,3821.6201,3878.4399,1.487,0.0,False,0.977,완만,큰폭,False
us,2022-12-22,up,,,,,상승,3878.4399,3822.3899,-1.445,-1.445,False,0.963,완만,큰폭,False
us,2022-12-23,down,,,,,하락,3822.3899,3844.8201,0.587,-0.587,False,0.969,완만,완만,True
us,2022-12-27,,,,,,보합,3844.8201,3829.25,-0.405,0.0,True,1.012,완만,완만,True
us,2022-12-28,,,,,,보합,3829.25,3783.22,-1.202,0.0,False,1.04,보통,보통,True
us,2022-12-29,down,,,,,하락,3783.22,3849.28,1.746,-1.746,False,0.983,완만,큰폭,False
us,2022-12-30,up,,,,,상승,3849.28,3839.5,-0.254,-0.254,False,1.035,보통,완만,False
us,2023-01-03,,,,,,보합,3839.5,3824.1399,-0.4,0.0,True,0.968,완만,완만,True
us,2023-01-04,,,,,,보합,3824.1399,3852.97,0.754,0.0,True,0.976,완만,보통,False
us,2023-01-05,,,,,,보합,3852.97,3808.1001,-1.165,0.0,False,0.99,완만,보통,False
us,2023-01-06,down,,,,,하락,3808.1001,3895.0801,2.284,-2.284,False,0.938,완만,큰폭,False
us,2023-01-09,up,down,,,,혼조,3895.0801,3892.0901,-0.077,0.0,True,0.925,완만,완만,True
us,2023-01-10,,,,,,보합,3892.0901,3919.25,0.698,0.0,True,1.029,보통,보통,True
us,2023-01-11,,,,,,보합,3919.25,3969.6101,1.285,0.0,False,0.996,완만,보통,False
us,2023-01-12,up,,,,,상승,3969.6101,3983.1699,0.342,0.342,True,0.994,완만,완만,True
us,2023-01-13,,,,,,보합,3983.1699,3999.0901,0.4,0.0,True,0.987,완만,완만,True
us,2023-01-17,,,,,,보합,3999.0901,3990.97,-0.203,0.0,True,0.967,완만,완만,True
us,2023-01-18,,,,,,보합,3990.97,3928.8601,-1.556,0.0,False,0.957,완만,큰폭,False
us,2023-01-19,down,,,,,하락,3928.8601,3898.8501,-0.764,0.764,True,0.843,완만,보통,False
us,2023-01-20,,,,,,보합,3898.8501,3972.6101,1.892,0.0,False,0.865,완만,큰폭,False
us,2023-01-23,up,down,,,,혼조,3972.6101,4019.8101,1.188,0.0,False,0.858,완만,보통,False
us,2023-01-24,up,,,,,상승,4019.8101,4016.95,-0.071,-0.071,False,0.947,완만,완만,True
us,2023-01-25,,,,,,보합,4016.95,4016.22,-0.018,0.0,True,0.932,완만,완만,True
us,2023-01-26,,,,,,보합,4016.22,4060.4299,1.101,0.0,False,0.864,완만,보통,False
us,2023-01-27,up,,,,,상승,4060.4299,4070.5601,0.249,0.249,True,0.835,완만,완만,True
us,2023-01-30,,,,,,보합,4070.5601,4017.77,-1.297,0.0,False,0.87,완만,보통,False
us,2023-01-31,down,,,,,하락,4017.77,4076.6001,1.464,-1.464,False,0.822,완만,큰폭,False
us,2023-02-01,up,,,,,상승,4076.6001,4119.21,1.045,1.045,True,0.8,완만,보통,False
us,2023-02-02,up,,,,,상승,4119.21,4179.7598,1.47,1.47,True,0.86,완만,큰폭,False
us,2023-02-03,up,,,,,상승,4179.7598,4136.48,-1.035,-1.035,False,0.893,완만,보통,False
us,2023-02-06,down,,,,,하락,4136.48,4111.0801,-0.614,0.614,True,0.928,완만,완만,True
us,2023-02-07,,,,,,보합,4111.0801,4164.0,1.287,0.0,False,0.922,완만,보통,False
us,2023-02-08,up,,,,,상승,4164.0,4117.8599,-1.108,-1.108,False,0.838,완만,보통,False
us,2023-02-09,down,,,,,하락,4117.8599,4081.5,-0.883,0.883,True,0.899,완만,보통,False
us,2023-02-10,,,,,,보합,4081.5,4090.46,0.22,0.0,True,0.92,완만,완만,True
us,2023-02-13,,,,,,보합,4090.46,4137.29,1.145,0.0,False,0.899,완만,보통,False
us,2023-02-14,up,,,,,상승,4137.29,4136.1299,-0.028,-0.028,False,0.893,완만,완만,True
us,2023-02-15,,,,,,보합,4136.1299,4147.6001,0.277,0.0,True,0.931,완만,완만,True
us,2023-02-16,,,,,,보합,4147.6001,4090.4099,-1.379,0.0,False,0.922,완만,보통,False
us,2023-02-17,down,,,,,하락,4090.4099,4079.0901,-0.277,0.277,True,0.858,완만,완만,True
us,2023-02-21,,,,,,보합,4079.0901,3997.3401,-2.004,0.0,False,0.889,완만,큰폭,False
us,2023-02-22,down,up,,,,혼조,3997.3401,3991.05,-0.157,0.0,True,0.808,완만,완만,True
us,2023-02-23,,,,,,보합,3991.05,4012.3201,0.533,0.0,True,0.849,완만,완만,True
us,2023-02-24,,,,,,보합,4012.3201,3970.04,-1.054,0.0,False,0.853,완만,보통,False
us,2023-02-27,down,,,,,하락,3970.04,3982.24,0.307,-0.307,False,0.879,완만,완만,True
us,2023-02-28,,,,,,보합,3982.24,3970.1499,-0.304,0.0,True,0.876,완만,완만,True
us,2023-03-01,,,,,,보합,3970.1499,3951.3899,-0.473,0.0,True,0.879,완만,완만,True
us,2023-03-02,,,,,,보합,3951.3899,3981.3501,0.758,0.0,True,0.83,완만,보통,False
us,2023-03-03,,,,,,보합,3981.3501,4045.6399,1.615,0.0,False,0.78,완만,큰폭,False
us,2023-03-06,up,down,,,,혼조,4045.6399,4048.4199,0.069,0.0,True,0.766,완만,완만,True
us,2023-03-07,,,,,,보합,4048.4199,3986.3701,-1.533,0.0,False,0.773,완만,큰폭,False
us,2023-03-08,down,up,,,,혼조,3986.3701,3992.01,0.141,0.0,True,0.725,완만,완만,True
us,2023-03-09,,,,,,보합,3992.01,3918.3201,-1.846,0.0,False,0.77,완만,큰폭,False
us,2023-03-10,down,up,,,,혼조,3918.3201,3861.5901,-1.448,0.0,False,0.713,완만,큰폭,False
us,2023-03-13,down,,,,,하락,3861.5901,3855.76,-0.151,0.151,True,0.75,완만,완만,True
us,2023-03-14,,,,,,보합,3855.76,3919.29,1.648,0.0,False,0.778,완만,큰폭,False
us,2023-03-15,up,down,,,,혼조,3919.29,3891.9299,-0.698,0.0,True,0.775,완만,보통,False
us,2023-03-16,,,,,,보합,3891.9299,3960.28,1.756,0.0,False,0.8,완만,큰폭,False
us,2023-03-17,up,down,,,,혼조,3960.28,3916.6399,-1.102,0.0,False,0.834,완만,보통,False
us,2023-03-20,down,,,,,하락,3916.6399,3951.5701,0.892,-0.892,False,0.907,완만,보통,False
us,2023-03-21,,,,,,보합,3951.5701,4002.8701,1.298,0.0,False,0.894,완만,보통,False
us,2023-03-22,up,,,,,상승,4002.8701,3936.97,-1.646,-1.646,False,0.924,완만,큰폭,False
us,2023-03-23,down,,,,,하락,3936.97,3948.72,0.298,-0.298,False,0.889,완만,완만,True
us,2023-03-24,,,,,,보합,3948.72,3970.99,0.564,0.0,True,0.964,보통,완만,False
us,2023-03-27,,,,,,보합,3970.99,3977.53,0.165,0.0,True,0.952,완만,완만,True
us,2023-03-28,,,,,,보합,3977.53,3971.27,-0.157,0.0,True,0.927,완만,완만,True
us,2023-03-29,,,,,,보합,3971.27,4027.8101,1.424,0.0,False,0.92,완만,큰폭,False
us,2023-03-30,up,,,,,상승,4027.8101,4050.8301,0.572,0.572,True,0.913,완만,완만,True
us,2023-03-31,,,,,,보합,4050.8301,4109.3101,1.444,0.0,False,0.96,보통,큰폭,False
us,2023-04-03,up,,,,,상승,4109.3101,4124.5098,0.37,0.37,True,0.951,완만,완만,True
us,2023-04-04,,,,,,보합,4124.5098,4100.6001,-0.58,0.0,True,0.943,완만,완만,True
us,2023-04-05,,,,,,보합,4100.6001,4090.3799,-0.249,0.0,True,0.958,보통,완만,False
us,2023-04-06,,,,,,보합,4090.3799,4105.02,0.358,0.0,True,0.91,완만,완만,True
us,2023-04-10,,,,,,보합,4105.02,4109.1099,0.1,0.0,True,0.915,완만,완만,True
us,2023-04-11,,,,,,보합,4109.1099,4108.9399,-0.004,0.0,True,0.841,완만,완만,True
us,2023-04-12,,,,,,보합,4108.9399,4091.95,-0.413,0.0,True,0.774,완만,완만,True
us,2023-04-13,,,,,,보합,4091.95,4146.2202,1.326,0.0,False,0.766,완만,보통,False
us,2023-04-14,up,,,,,상승,4146.2202,4137.6401,-0.207,-0.207,False,0.705,완만,완만,True
us,2023-04-17,,,,,,보합,4137.6401,4151.3198,0.331,0.0,True,0.736,완만,완만,True
us,2023-04-18,,,,,,보합,4151.3198,4154.8701,0.086,0.0,True,0.658,완만,완만,True
us,2023-04-19,,,,,,보합,4154.8701,4154.52,-0.008,0.0,True,0.62,완만,완만,True
us,2023-04-20,,,,,,보합,4154.52,4129.79,-0.595,0.0,True,0.58,완만,보통,False
us,2023-04-21,,,,,,보합,4129.79,4133.52,0.09,0.0,True,0.515,완만,완만,True
us,2023-04-24,,,,,,보합,4133.52,4137.04,0.085,0.0,True,0.463,완만,완만,True
us,2023-04-25,,,,,,보합,4137.04,4071.6299,-1.581,0.0,False,0.452,완만,큰폭,False
us,2023-04-26,down,up,,,,혼조,4071.6299,4055.99,-0.384,0.0,True,0.428,완만,완만,True
us,2023-04-27,,,,,,보합,4055.99,4135.3501,1.957,0.0,False,0.499,완만,큰폭,False
us,2023-04-28,up,down,,,,혼조,4135.3501,4169.48,0.825,0.0,True,0.51,완만,보통,False
us,2023-05-01,,,,,,보합,4169.48,4167.8701,-0.039,0.0,True,0.537,완만,완만,True
us,2023-05-02,,,,,,보합,4167.8701,4119.5801,-1.159,0.0,False,0.55,완만,보통,False
us,2023-05-03,down,up,,,,혼조,4119.5801,4090.75,-0.7,0.0,True,0.479,완만,보통,False
us,2023-05-04,,,,,,보합,4090.75,4061.22,-0.722,0.0,True,0.519,완만,보통,False
us,2023-05-05,,,,,,보합,4061.22,4136.25,1.847,0.0,False,0.525,완만,큰폭,False
us,2023-05-08,up,down,,,,혼조,4136.25,4138.1201,0.045,0.0,True,0.548,완만,완만,True
us,2023-05-09,,,,,,보합,4138.1201,4119.1699,-0.458,0.0,True,0.623,완만,완만,True
us,2023-05-10,,,,,,보합,4119.1699,4137.6401,0.448,0.0,True,0.62,완만,완만,True
us,2023-05-11,,,,,,보합,4137.6401,4130.6201,-0.17,0.0,True,0.643,완만,완만,True
us,2023-05-12,,,,,,보합,4130.6201,4124.0801,-0.158,0.0,True,0.645,완만,완만,True
us,2023-05-15,,,,,,보합,4124.0801,4136.2798,0.296,0.0,True,0.587,완만,완만,True
us,2023-05-16,,,,,,보합,4136.2798,4109.8999,-0.638,0.0,True,0.584,완만,보통,False
us,2023-05-17,,,,,,보합,4109.8999,4158.77,1.189,0.0,False,0.583,완만,보통,False
us,2023-05-18,up,,,,,상승,4158.77,4198.0498,0.945,0.945,True,0.61,완만,보통,False
us,2023-05-19,,,,,,보합,4198.0498,4191.98,-0.145,0.0,True,0.669,완만,완만,True
us,2023-05-22,,,,,,보합,4191.98,4192.6299,0.016,0.0,True,0.687,완만,완만,True
us,2023-05-23,,,,,,보합,4192.6299,4145.5801,-1.122,0.0,False,0.69,완만,보통,False
us,2023-05-24,down,,,,,하락,4145.5801,4115.2402,-0.732,0.732,True,0.686,완만,보통,False
us,2023-05-25,,,,,,보합,4115.2402,4151.2798,0.876,0.0,True,0.663,완만,보통,False
us,2023-05-26,,,,,,보합,4151.2798,4205.4502,1.305,0.0,False,0.68,완만,큰폭,False
us,2023-05-30,up,down,,,,혼조,4205.4502,4205.52,0.002,0.0,True,0.626,완만,완만,True
us,2023-05-31,,,,,,보합,4205.52,4179.8301,-0.611,0.0,True,0.65,완만,보통,False
us,2023-06-01,,,,,,보합,4179.8301,4221.02,0.985,0.0,True,0.649,완만,보통,False
us,2023-06-02,,,,,,보합,4221.02,4282.3701,1.453,0.0,False,0.621,완만,큰폭,False
us,2023-06-05,up,down,,,,혼조,4282.3701,4273.79,-0.2,0.0,True,0.635,완만,완만,True
us,2023-06-06,,,,,,보합,4273.79,4283.8501,0.235,0.0,True,0.672,완만,완만,True
us,2023-06-07,,,,,,보합,4283.8501,4267.52,-0.381,0.0,True,0.59,완만,완만,True
us,2023-06-08,,,,,,보합,4267.52,4293.9302,0.619,0.0,True,0.599,완만,보통,False
us,2023-06-09,,,,,,보합,4293.9302,4298.8599,0.115,0.0,True,0.595,완만,완만,True
us,2023-06-12,,,,,,보합,4298.8599,4338.9302,0.932,0.0,True,0.604,완만,보통,False
us,2023-06-13,,,,,,보합,4338.9302,4369.0098,0.693,0.0,True,0.601,완만,보통,False
us,2023-06-14,,,,down,,하락,4369.0098,4372.5898,0.082,-0.082,False,0.64,완만,완만,True
us,2023-06-15,,,,down,,하락,4372.5898,4425.8398,1.218,-1.218,False,0.66,완만,큰폭,False
us,2023-06-16,up,,,down,,혼조,4425.8398,4409.5898,-0.367,0.0,True,0.632,완만,완만,True
us,2023-06-20,,,,down,,하락,4409.5898,4388.71,-0.474,0.474,True,0.633,완만,보통,False
us,2023-06-21,,,,,,보합,4388.71,4365.6899,-0.525,0.0,True,0.604,완만,보통,False
us,2023-06-22,,,,,,보합,4365.6899,4381.8901,0.371,0.0,True,0.621,완만,완만,True
us,2023-06-23,,,,,,보합,4381.8901,4348.3301,-0.766,0.0,True,0.646,완만,보통,False
us,2023-06-26,,,,,,보합,4348.3301,4328.8198,-0.449,0.0,True,0.609,완만,보통,False
us,2023-06-27,,,,,,보합,4328.8198,4378.4102,1.146,0.0,False,0.61,완만,큰폭,False
us,2023-06-28,up,,,,,상승,4378.4102,4376.8599,-0.035,-0.035,False,0.589,완만,완만,True
us,2023-06-29,,,,,,보합,4376.8599,4396.4399,0.447,0.0,True,0.581,완만,보통,False
us,2023-06-30,,,,,,보합,4396.4399,4450.3799,1.227,0.0,False,0.583,완만,큰폭,False
us,2023-07-03,up,down,,,,혼조,4450.3799,4455.5898,0.117,0.0,True,0.575,완만,완만,True
us,2023-07-05,,,,,,보합,4455.5898,4446.8198,-0.197,0.0,True,0.587,완만,완만,True
us,2023-07-06,,,,,,보합,4446.8198,4411.5898,-0.792,0.0,True,0.52,완만,보통,False
us,2023-07-07,,,,,,보합,4411.5898,4398.9502,-0.287,0.0,True,0.52,완만,완만,True
us,2023-07-10,,,,,,보합,4398.9502,4409.5298,0.241,0.0,True,0.548,완만,완만,True
us,2023-07-11,,,,,,보합,4409.5298,4439.2598,0.674,0.0,True,0.543,완만,보통,False
us,2023-07-12,,,,,,보합,4439.2598,4472.1602,0.741,0.0,True,0.524,완만,보통,False
us,2023-07-13,,,,,,보합,4472.1602,4510.04,0.847,0.0,True,0.552,완만,보통,False
us,2023-07-14,,,,down,,하락,4510.04,4505.4199,-0.102,0.102,True,0.542,완만,완만,True
us,2023-07-17,,,,,,보합,4505.4199,4522.79,0.386,0.0,True,0.55,완만,완만,True
us,2023-07-18,,,,down,,하락,4522.79,4554.98,0.712,-0.712,False,0.551,완만,보통,False
us,2023-07-19,,,,down,,하락,4554.98,4565.7202,0.236,-0.236,False,0.509,완만,완만,True
us,2023-07-20,,,,down,,하락,4565.7202,4534.8701,-0.676,0.676,True,0.527,완만,보통,False
us,2023-07-21,,,,,,보합,4534.8701,4536.3398,0.032,0.0,True,0.515,완만,완만,True
