market,date,signal_trend,signal_vol,signal_overseas,call,entry,exit,actual_move_pct,position_return_pct,correct
kr,2022-01-04,,,,보합,2988.77,2989.24,0.016,0.0,True
kr,2022-01-05,,,,보합,2989.24,2953.97,-1.18,0.0,False
kr,2022-01-06,down,up,down,하락,2953.97,2920.53,-1.132,1.132,True
kr,2022-01-07,down,up,,혼조,2920.53,2954.89,1.176,0.0,False
kr,2022-01-10,up,,,상승,2954.89,2926.72,-0.953,-0.953,False
kr,2022-01-11,,,,보합,2926.72,2927.38,0.023,0.0,True
kr,2022-01-12,,,,보합,2927.38,2972.48,1.541,0.0,False
kr,2022-01-13,up,down,,혼조,2972.48,2962.09,-0.35,0.0,True
kr,2022-01-14,,,down,하락,2962.09,2921.92,-1.356,1.356,True
kr,2022-01-17,down,,,하락,2921.92,2890.1,-1.089,1.089,True
kr,2022-01-18,down,,,하락,2890.1,2864.24,-0.895,0.895,True
kr,2022-01-19,,,down,하락,2864.24,2842.28,-0.767,0.767,True
kr,2022-01-20,,,,보합,2842.28,2862.68,0.718,0.0,True
kr,2022-01-21,,,down,하락,2862.68,2834.29,-0.992,0.992,True
kr,2022-01-24,,,down,하락,2834.29,2792.0,-1.492,1.492,True
kr,2022-01-25,down,,,하락,2792.0,2720.39,-2.565,2.565,True
kr,2022-01-26,down,up,down,하락,2720.39,2709.24,-0.41,0.41,True
kr,2022-01-27,,,,보합,2709.24,2614.49,-3.497,0.0,False
kr,2022-01-28,down,up,,혼조,2614.49,2663.34,1.868,0.0,False
kr,2022-02-03,up,,,상승,2663.34,2707.82,1.67,1.67,True
kr,2022-02-04,up,,down,혼조,2707.82,2750.26,1.567,0.0,False
kr,2022-02-07,up,,,상승,2750.26,2745.06,-0.189,-0.189,False
kr,2022-02-08,,,,보합,2745.06,2746.47,0.051,0.0,True
kr,2022-02-09,,,,보합,2746.47,2768.85,0.815,0.0,True
kr,2022-02-10,,,up,상승,2768.85,2771.93,0.111,0.111,True
kr,2022-02-11,,,down,하락,2771.93,2747.71,-0.874,0.874,True
kr,2022-02-14,,,down,하락,2747.71,2704.48,-1.573,1.573,True
kr,2022-02-15,down,,,하락,2704.48,2676.54,-1.033,1.033,True
kr,2022-02-16,down,,up,혼조,2676.54,2729.68,1.985,0.0,False
kr,2022-02-17,up,,,상승,2729.68,2744.09,0.528,0.528,True
kr,2022-02-18,,,down,하락,2744.09,2744.52,0.016,-0.016,False
kr,2022-02-21,,,,보합,2744.52,2743.8,-0.026,0.0,True
kr,2022-02-22,,,,보합,2743.8,2706.79,-1.349,0.0,False
kr,2022-02-23,down,,down,하락,2706.79,2719.53,0.471,-0.471,False
kr,2022-02-24,,,down,하락,2719.53,2648.8,-2.601,2.601,True
kr,2022-02-25,down,up,up,상승,2648.8,2676.76,1.056,1.056,True
kr,2022-02-28,up,,up,상승,2676.76,2699.18,0.838,0.838,True
kr,2022-03-02,,,down,하락,2699.18,2703.52,0.161,-0.161,False
kr,2022-03-03,,,up,상승,2703.52,2747.08,1.611,1.611,True
kr,2022-03-04,up,,,상승,2747.08,2713.43,-1.225,-1.225,False
kr,2022-03-07,down,,,하락,2713.43,2651.31,-2.289,2.289,True
kr,2022-03-08,down,up,down,하락,2651.31,2622.4,-1.09,1.09,True
kr,2022-03-10,down,,up,혼조,2622.4,2680.32,2.209,0.0,False
kr,2022-03-11,up,down,,혼조,2680.32,2661.28,-0.71,0.0,True
kr,2022-03-14,,,down,하락,2661.28,2645.65,-0.587,0.587,True
kr,2022-03-15,,,,보합,2645.65,2621.53,-0.912,0.0,True
kr,2022-03-16,,,up,상승,2621.53,2659.23,1.438,1.438,True
kr,2022-03-17,up,,up,상승,2659.23,2694.51,1.327,1.327,True
kr,2022-03-18,up,,up,상승,2694.51,2707.02,0.464,0.464,True
kr,2022-03-21,,,up,상승,2707.02,2686.05,-0.775,-0.775,False
kr,2022-03-22,,,,보합,2686.05,2710.0,0.892,0.0,True
kr,2022-03-23,,,up,상승,2710.0,2735.05,0.924,0.924,True
kr,2022-03-24,,,down,하락,2735.05,2729.66,-0.197,0.197,True
kr,2022-03-25,,,up,상승,2729.66,2729.98,0.012,0.012,True
kr,2022-03-28,,,,보합,2729.98,2729.56,-0.015,0.0,True
kr,2022-03-29,,,,보합,2729.56,2741.07,0.422,0.0,True
kr,2022-03-30,,,up,상승,2741.07,2746.74,0.207,0.207,True
kr,2022-03-31,,,,보합,2746.74,2757.65,0.397,0.0,True
kr,2022-04-01,,,down,하락,2757.65,2739.85,-0.645,0.645,True
kr,2022-04-04,,,,보합,2739.85,2757.9,0.659,0.0,True
kr,2022-04-05,,,,보합,2757.9,2759.2,0.047,0.0,True
kr,2022-04-06,,,down,하락,2759.2,2735.03,-0.876,0.876,True
kr,2022-04-07,,,,보합,2735.03,2695.86,-1.432,0.0,False
kr,2022-04-08,down,up,,혼조,2695.86,2700.39,0.168,0.0,True
kr,2022-04-11,,,,보합,2700.39,2693.1,-0.27,0.0,True
kr,2022-04-12,,,down,하락,2693.1,2666.76,-0.978,0.978,True
kr,2022-04-13,,,,보합,2666.76,2716.49,1.865,0.0,False
kr,2022-04-14,up,down,up,상승,2716.49,2716.71,0.008,0.008,True
kr,2022-04-15,,,down,하락,2716.71,2696.06,-0.76,0.76,True
kr,2022-04-18,,,down,하락,2696.06,2693.21,-0.106,0.106,True
kr,2022-04-19,,,,보합,2693.21,2718.89,0.954,0.0,True
kr,2022-04-20,,,up,상승,2718.89,2718.69,-0.007,-0.007,False
kr,2022-04-21,,,,보합,2718.69,2728.21,0.35,0.0,True
kr,2022-04-22,,,down,하락,2728.21,2704.71,-0.861,0.861,True
kr,2022-04-25,,,down,하락,2704.71,2657.13,-1.759,1.759,True
kr,2022-04-26,down,up,,혼조,2657.13,2668.31,0.421,0.0,True
kr,2022-04-27,,,down,하락,2668.31,2639.06,-1.096,1.096,True
kr,2022-04-28,down,,,하락,2639.06,2667.49,1.077,-1.077,False
kr,2022-04-29,up,,up,상승,2667.49,2695.05,1.033,1.033,True
kr,2022-05-02,up,,down,혼조,2695.05,2687.45,-0.282,0.0,True
kr,2022-05-03,,,,보합,2687.45,2680.46,-0.26,0.0,True
kr,2022-05-04,,,,보합,2680.46,2677.57,-0.108,0.0,True
kr,2022-05-06,,,down,하락,2677.57,2644.51,-1.235,1.235,True
kr,2022-05-09,down,,,하락,2644.51,2610.81,-1.274,1.274,True
kr,2022-05-10,down,,down,하락,2610.81,2596.56,-0.546,0.546,True
kr,2022-05-11,,,,보합,2596.56,2592.27,-0.165,0.0,True
kr,2022-05-12,,,down,하락,2592.27,2550.08,-1.628,1.628,True
kr,2022-05-13,down,up,,혼조,2550.08,2604.24,2.124,0.0,False
kr,2022-05-16,up,down,up,상승,2604.24,2596.58,-0.294,-0.294,False
kr,2022-05-17,,,,보합,2596.58,2620.44,0.919,0.0,True
kr,2022-05-18,,,up,상승,2620.44,2625.98,0.211,0.211,True
kr,2022-05-19,,,down,하락,2625.98,2592.34,-1.281,1.281,True
kr,2022-05-20,down,,,하락,2592.34,2639.29,1.811,-1.811,False
kr,2022-05-23,up,down,,혼조,2639.29,2647.38,0.307,0.0,True
kr,2022-05-24,,,up,상승,2647.38,2605.87,-1.568,-1.568,False
kr,2022-05-25,down,,,하락,2605.87,2617.22,0.436,-0.436,False
kr,2022-05-26,,,,보합,2617.22,2612.45,-0.182,0.0,True
kr,2022-05-27,,,up,상승,2612.45,2638.05,0.98,0.98,True
kr,2022-05-30,,,up,상승,2638.05,2669.66,1.198,1.198,True
kr,2022-05-31,up,,up,상승,2669.66,2685.9,0.608,0.608,True
kr,2022-06-02,,,,보합,2685.9,2658.99,-1.002,0.0,False
kr,2022-06-03,down,,up,혼조,2658.99,2670.65,0.439,0.0,True
kr,2022-06-07,,,,보합,2670.65,2626.34,-1.659,0.0,False
kr,2022-06-08,down,,,하락,2626.34,2626.15,-0.007,0.007,True
kr,2022-06-09,,,down,하락,2626.15,2625.44,-0.027,0.027,True
kr,2022-06-10,,,down,하락,2625.44,2595.87,-1.126,1.126,True
kr,2022-06-13,down,,down,하락,2595.87,2504.51,-3.519,3.519,True
kr,2022-06-14,down,up,down,하락,2504.51,2492.97,-0.461,0.461,True
kr,2022-06-15,,,,보합,2492.97,2447.38,-1.829,0.0,False
kr,2022-06-16,down,up,up,상승,2447.38,2451.41,0.165,0.165,True
kr,2022-06-17,,,down,하락,2451.41,2440.93,-0.428,0.428,True
kr,2022-06-20,,,,보합,2440.93,2391.03,-2.044,0.0,False
kr,2022-06-21,down,up,,혼조,2391.03,2408.93,0.749,0.0,True
kr,2022-06-22,,,up,상승,2408.93,2342.81,-2.745,-2.745,False
kr,2022-06-23,down,up,,혼조,2342.81,2314.32,-1.216,0.0,False
kr,2022-06-24,down,,,하락,2314.32,2366.6,2.259,-2.259,False
kr,2022-06-27,up,down,up,상승,2366.6,2401.92,1.492,1.492,True
kr,2022-06-28,up,,,상승,2401.92,2422.09,0.84,0.84,True
kr,2022-06-29,,,down,하락,2422.09,2377.99,-1.821,1.821,True
kr,2022-06-30,down,,,하락,2377.99,2332.64,-1.907,1.907,True
kr,2022-07-01,down,,,하락,2332.64,2305.42,-1.167,1.167,True
kr,2022-07-04,down,,up,혼조,2305.42,2300.34,-0.22,0.0,True
kr,2022-07-05,,,up,상승,2300.34,2341.78,1.801,1.801,True
kr,2022-07-06,up,,,상승,2341.78,2292.01,-2.125,-2.125,False
kr,2022-07-07,down,,,하락,2292.01,2334.27,1.844,-1.844,False
kr,2022-07-08,up,,up,상승,2334.27,2350.61,0.7,0.7,True
kr,2022-07-11,,,,보합,2350.61,2340.27,-0.44,0.0,True
kr,2022-07-12,,,down,하락,2340.27,2317.76,-0.962,0.962,True
kr,2022-07-13,,,,보합,2317.76,2328.61,0.468,0.0,True
kr,2022-07-14,,,,보합,2328.61,2322.32,-0.27,0.0,True
kr,2022-07-15,,,,보합,2322.32,2330.98,0.373,0.0,True
kr,2022-07-18,,,up,상승,2330.98,2375.25,1.899,1.899,True
kr,2022-07-19,up,,,상승,2375.25,2370.97,-0.18,-0.18,False
kr,2022-07-20,,,up,상승,2370.97,2386.85,0.67,0.67,True
kr,2022-07-21,,,,보합,2386.85,2409.16,0.935,0.0,True
kr,2022-07-22,,,,보합,2409.16,2393.14,-0.665,0.0,True
kr,2022-07-25,,,,보합,2393.14,2403.69,0.441,0.0,True
kr,2022-07-26,,,,보합,2403.69,2412.96,0.386,0.0,True
kr,2022-07-27,,,down,하락,2412.96,2415.53,0.107,-0.107,False
kr,2022-07-28,,,up,상승,2415.53,2435.27,0.817,0.817,True
kr,2022-07-29,,,up,상승,2435.27,2451.5,0.666,0.666,True
kr,2022-08-01,,,up,상승,2451.5,2452.25,0.031,0.031,True
kr,2022-08-02,,,,보합,2452.25,2439.62,-0.515,0.0,True
kr,2022-08-03,,,,보합,2439.62,2461.45,0.895,0.0,True
kr,2022-08-04,,,up,상승,2461.45,2473.11,0.474,0.474,True
kr,2022-08-05,,,,보합,2473.11,2490.8,0.715,0.0,True
kr,2022-08-08,,,,보합,2490.8,2493.1,0.092,0.0,True
kr,2022-08-09,,,,보합,2493.1,2503.46,0.416,0.0,True
kr,2022-08-10,,,,보합,2503.46,2480.88,-0.902,0.0,True
kr,2022-08-11,,,up,상승,2480.88,2523.78,1.729,1.729,True
kr,2022-08-12,up,down,,혼조,2523.78,2527.94,0.165,0.0,True
kr,2022-08-16,,,,보합,2527.94,2533.52,0.221,0.0,True
kr,2022-08-17,,,,보합,2533.52,2516.47,-0.673,0.0,True
kr,2022-08-18,,,,보합,2516.47,2508.05,-0.335,0.0,True
kr,2022-08-19,,,,보합,2508.05,2492.69,-0.612,0.0,True
kr,2022-08-22,,,down,하락,2492.69,2462.5,-1.211,1.211,True
kr,2022-08-23,down,up,down,하락,2462.5,2435.34,-1.103,1.103,True
kr,2022-08-24,down,,,하락,2435.34,2447.45,0.497,-0.497,False
kr,2022-08-25,,,,보합,2447.45,2477.26,1.218,0.0,False
kr,2022-08-26,up,down,up,상승,2477.26,2481.03,0.152,0.152,True
kr,2022-08-29,,,down,하락,2481.03,2426.89,-2.182,2.182,True
kr,2022-08-30,down,up,,혼조,2426.89,2450.93,0.991,0.0,True
kr,2022-08-31,,,down,하락,2450.93,2472.05,0.862,-0.862,False
kr,2022-09-01,,,,보합,2472.05,2415.61,-2.283,0.0,False
kr,2022-09-02,down,up,,혼조,2415.61,2409.41,-0.257,0.0,True
kr,2022-09-05,,,down,하락,2409.41,2403.68,-0.238,0.238,True
kr,2022-09-06,,,down,하락,2403.68,2410.02,0.264,-0.264,False
kr,2022-09-07,,,,보합,2410.02,2376.46,-1.393,0.0,False
kr,2022-09-08,down,,up,혼조,2376.46,2384.28,0.329,0.0,True
kr,2022-09-13,,,up,상승,2384.28,2449.54,2.737,2.737,True
kr,2022-09-14,up,down,down,하락,2449.54,2411.42,-1.556,1.556,True
kr,2022-09-15,down,,,하락,2411.42,2401.83,-0.398,0.398,True
kr,2022-09-16,,,down,하락,2401.83,2382.78,-0.793,0.793,True
kr,2022-09-19,,,,보합,2382.78,2355.66,-1.138,0.0,False
kr,2022-09-20,down,,,하락,2355.66,2367.85,0.517,-0.517,False
kr,2022-09-21,,,down,하락,2367.85,2347.21,-0.872,0.872,True
kr,2022-09-22,,,down,하락,2347.21,2332.31,-0.635,0.635,True
kr,2022-09-23,,,,보합,2332.31,2290.0,-1.814,0.0,False
kr,2022-09-26,down,,down,하락,2290.0,2220.94,-3.016,3.016,True
kr,2022-09-27,down,up,down,하락,2220.94,2223.86,0.131,-0.131,False
kr,2022-09-28,,,,보합,2223.86,2169.29,-2.454,0.0,False
kr,2022-09-29,down,up,up,상승,2169.29,2170.93,0.076,0.076,True
kr,2022-09-30,,,down,하락,2170.93,2155.49,-0.711,0.711,True
kr,2022-10-04,,,up,상승,2155.49,2209.38,2.5,2.5,True
kr,2022-10-05,up,down,up,상승,2209.38,2215.22,0.264,0.264,True
kr,2022-10-06,,,,보합,2215.22,2237.86,1.022,0.0,False
kr,2022-10-07,up,,down,혼조,2237.86,2232.84,-0.224,0.0,True
kr,2022-10-11,,,,보합,2232.84,2192.07,-1.826,0.0,False
kr,2022-10-12,down,,,하락,2192.07,2202.47,0.474,-0.474,False
kr,2022-10-13,,,,보합,2202.47,2162.87,-1.798,0.0,False
kr,2022-10-14,down,,up,혼조,2162.87,2212.55,2.297,0.0,False
kr,2022-10-17,up,down,down,하락,2212.55,2219.71,0.324,-0.324,False
kr,2022-10-18,,,up,상승,2219.71,2249.95,1.362,1.362,True
kr,2022-10-19,up,,up,상승,2249.95,2237.44,-0.556,-0.556,False
kr,2022-10-20,,,,보합,2237.44,2218.09,-0.865,0.0,True
kr,2022-10-21,,,,보합,2218.09,2213.12,-0.224,0.0,True
kr,2022-10-24,,,up,상승,2213.12,2236.16,1.041,1.041,True
kr,2022-10-25,up,,up,상승,2236.16,2235.07,-0.049,-0.049,False
kr,2022-10-26,,,up,상승,2235.07,2249.56,0.648,0.648,True
kr,2022-10-27,,,,보합,2249.56,2288.78,1.743,0.0,False
kr,2022-10-28,up,,,상승,2288.78,2268.4,-0.89,-0.89,False
kr,2022-10-31,,,up,상승,2268.4,2293.61,1.111,1.111,True
kr,2022-11-01,up,,,상승,2293.61,2335.22,1.814,1.814,True
kr,2022-11-02,up,,,상승,2335.22,2336.87,0.071,0.071,True
kr,2022-11-03,,,down,하락,2336.87,2329.17,-0.33,0.33,True
kr,2022-11-04,,,down,하락,2329.17,2348.43,0.827,-0.827,False
kr,2022-11-07,,,up,상승,2348.43,2371.79,0.995,0.995,True
kr,2022-11-08,,,,보합,2371.79,2399.04,1.149,0.0,False
kr,2022-11-09,up,,,상승,2399.04,2424.41,1.058,1.058,True
kr,2022-11-10,up,,down,혼조,2424.41,2402.23,-0.915,0.0,True
kr,2022-11-11,,,up,상승,2402.23,2483.16,3.369,3.369,True
kr,2022-11-14,up,down,,혼조,2483.16,2474.65,-0.343,0.0,True
kr,2022-11-15,,,,보합,2474.65,2480.33,0.23,0.0,True
kr,2022-11-16,,,,보합,2480.33,2477.45,-0.116,0.0,True
kr,2022-11-17,,,,보합,2477.45,2442.9,-1.395,0.0,False
kr,2022-11-18,down,,,하락,2442.9,2444.48,0.065,-0.065,False
kr,2022-11-21,,,,보합,2444.48,2419.5,-1.022,0.0,False
kr,2022-11-22,down,,,하락,2419.5,2405.27,-0.588,0.588,True
kr,2022-11-23,,,up,상승,2405.27,2418.01,0.53,0.53,True
kr,2022-11-24,,,,보합,2418.01,2441.33,0.964,0.0,True
kr,2022-11-25,,,,보합,2441.33,2437.86,-0.142,0.0,True
kr,2022-11-28,,,,보합,2437.86,2408.27,-1.214,0.0,False
kr,2022-11-29,down,,down,하락,2408.27,2433.39,1.043,-1.043,False
kr,2022-11-30,up,,,상승,2433.39,2472.53,1.608,1.608,True
kr,2022-12-01,up,,up,상승,2472.53,2479.84,0.296,0.296,True
kr,2022-12-02,,,,보합,2479.84,2434.33,-1.835,0.0,False
kr,2022-12-05,down,up,,혼조,2434.33,2419.32,-0.617,0.0,True
kr,2022-12-06,,,down,하락,2419.32,2393.16,-1.081,1.081,True
kr,2022-12-07,down,,down,하락,2393.16,2382.81,-0.432,0.432,True
kr,2022-12-08,,,,보합,2382.81,2371.08,-0.492,0.0,True
kr,2022-12-09,,,,보합,2371.08,2389.04,0.757,0.0,True
kr,2022-12-12,,,,보합,2389.04,2373.02,-0.671,0.0,True
kr,2022-12-13,,,up,상승,2373.02,2372.4,-0.026,-0.026,False
kr,2022-12-14,,,,보합,2372.4,2399.25,1.132,0.0,False
kr,2022-12-15,up,,,상승,2399.25,2360.97,-1.595,-1.595,False
kr,2022-12-16,down,up,down,하락,2360.97,2360.02,-0.04,0.04,True
kr,2022-12-19,,,down,하락,2360.02,2352.17,-0.333,0.333,True
kr,2022-12-20,,,,보합,2352.17,2333.29,-0.803,0.0,True
kr,2022-12-21,,,,보합,2333.29,2328.95,-0.186,0.0,True
kr,2022-12-22,,,up,상승,2328.95,2356.73,1.193,1.193,True
kr,2022-12-23,up,,down,혼조,2356.73,2313.69,-1.826,0.0,False
kr,2022-12-26,down,up,,혼조,2313.69,2317.14,0.149,0.0,True
kr,2022-12-27,,,,보합,2317.14,2332.79,0.675,0.0,True
kr,2022-12-28,,,,보합,2332.79,2280.45,-2.244,0.0,False
kr,2022-12-29,down,up,down,하락,2280.45,2236.4,-1.932,1.932,True
kr,2023-01-02,down,up,,혼조,2236.4,2225.67,-0.48,0.0,True
kr,2023-01-03,,,,보합,2225.67,2218.68,-0.314,0.0,True
kr,2023-01-04,,,,보합,2218.68,2255.98,1.681,0.0,False
kr,2023-01-05,up,down,,혼조,2255.98,2264.65,0.384,0.0,True
kr,2023-01-06,,,down,하락,2264.65,2289.97,1.118,-1.118,False
kr,2023-01-09,up,,up,상승,2289.97,2350.19,2.63,2.63,True
kr,2023-01-10,up,down,,혼조,2350.19,2351.31,0.048,0.0,True
kr,2023-01-11,,,,보합,2351.31,2359.53,0.35,0.0,True
kr,2023-01-12,,,up,상승,2359.53,2365.1,0.236,0.236,True
kr,2023-01-13,,,,보합,2365.1,2386.09,0.887,0.0,True
kr,2023-01-16,,,,보합,2386.09,2399.86,0.577,0.0,True
kr,2023-01-17,,,,보합,2399.86,2379.39,-0.853,0.0,True
kr,2023-01-18,,,,보합,2379.39,2368.32,-0.465,0.0,True
kr,2023-01-19,,,down,하락,2368.32,2380.34,0.508,-0.508,False
kr,2023-01-20,,,,보합,2380.34,2395.26,0.627,0.0,True
kr,2023-01-25,,,,보합,2395.26,2428.57,1.391,0.0,False
kr,2023-01-26,up,,,상승,2428.57,2468.65,1.65,1.65,True
kr,2023-01-27,up,,up,상승,2468.65,2484.02,0.623,0.623,True
kr,2023-01-30,,,,보합,2484.02,2450.47,-1.351,0.0,False
kr,2023-01-31,down,,down,하락,2450.47,2425.08,-1.036,1.036,True
kr,2023-02-01,down,,up,혼조,2425.08,2449.8,1.019,0.0,False
kr,2023-02-02,up,,up,상승,2449.8,2468.88,0.779,0.779,True
kr,2023-02-03,,,up,상승,2468.88,2480.4,0.467,0.467,True
kr,2023-02-06,,,down,하락,2480.4,2438.19,-1.702,1.702,True
kr,2023-02-07,down,up,,혼조,2438.19,2451.71,0.555,0.0,True
kr,2023-02-08,,,up,상승,2451.71,2483.64,1.302,1.302,True
kr,2023-02-09,up,,down,혼조,2483.64,2481.52,-0.085,0.0,True
kr,2023-02-10,,,,보합,2481.52,2469.73,-0.475,0.0,True
kr,2023-02-13,,,,보합,2469.73,2452.7,-0.69,0.0,True
kr,2023-02-14,,,up,상승,2452.7,2465.64,0.528,0.528,True
kr,2023-02-15,,,,보합,2465.64,2427.9,-1.531,0.0,False
kr,2023-02-16,down,,,하락,2427.9,2475.48,1.96,-1.96,False
kr,2023-02-17,up,down,down,하락,2475.48,2451.21,-0.98,0.98,True
kr,2023-02-20,,,,보합,2451.21,2455.12,0.16,0.0,True
kr,2023-02-21,,,,보합,2455.12,2458.96,0.156,0.0,True
kr,2023-02-22,,,down,하락,2458.96,2417.68,-1.679,1.679,True
kr,2023-02-23,down,,,하락,2417.68,2439.09,0.886,-0.886,False
kr,2023-02-24,,,,보합,2439.09,2423.61,-0.635,0.0,True
kr,2023-02-27,,,down,하락,2423.61,2402.64,-0.865,0.865,True
kr,2023-02-28,,,,보합,2402.64,2412.85,0.425,0.0,True
kr,2023-03-02,,,,보합,2412.85,2427.85,0.622,0.0,True
kr,2023-03-03,,,,보합,2427.85,2432.07,0.174,0.0,True
kr,2023-03-06,,,up,상승,2432.07,2462.62,1.256,1.256,True
kr,2023-03-07,up,,,상승,2462.62,2463.35,0.03,0.03,True
kr,2023-03-08,,,down,하락,2463.35,2431.91,-1.276,1.276,True
kr,2023-03-09,down,,,하락,2431.91,2419.09,-0.527,0.527,True
kr,2023-03-10,,,down,하락,2419.09,2394.59,-1.013,1.013,True
kr,2023-03-13,down,,down,하락,2394.59,2410.6,0.669,-0.669,False
kr,2023-03-14,,,,보합,2410.6,2348.97,-2.557,0.0,False
kr,2023-03-15,down,up,up,상승,2348.97,2379.72,1.309,1.309,True
kr,2023-03-16,up,,,상승,2379.72,2377.91,-0.076,-0.076,False
kr,2023-03-17,,,up,상승,2377.91,2395.69,0.748,0.748,True
kr,2023-03-20,,,down,하락,2395.69,2379.2,-0.688,0.688,True
kr,2023-03-21,,,,보합,2379.2,2388.35,0.385,0.0,True
kr,2023-03-22,,,up,상승,2388.35,2416.96,1.198,1.198,True
kr,2023-03-23,up,,down,혼조,2416.96,2424.48,0.311,0.0,True
kr,2023-03-24,,,,보합,2424.48,2414.96,-0.393,0.0,True
kr,2023-03-27,,,,보합,2414.96,2409.22,-0.238,0.0,True
kr,2023-03-28,,,,보합,2409.22,2434.94,1.068,0.0,False
kr,2023-03-29,up,,,상승,2434.94,2443.92,0.369,0.369,True
kr,2023-03-30,,,up,상승,2443.92,2453.16,0.378,0.378,True
kr,2023-03-31,,,,보합,2453.16,2476.86,0.966,0.0,True
kr,2023-04-03,,,up,상승,2476.86,2472.34,-0.182,-0.182,False
kr,2023-04-04,,,,보합,2472.34,2480.51,0.33,0.0,True
kr,2023-04-05,,,,보합,2480.51,2495.21,0.593,0.0,True
kr,2023-04-06,,,,보합,2495.21,2459.23,-1.442,0.0,False
kr,2023-04-07,down,up,,혼조,2459.23,2490.41,1.268,0.0,False
kr,2023-04-10,up,,,상승,2490.41,2512.08,0.87,0.87,True
kr,2023-04-11,,,,보합,2512.08,2547.86,1.424,0.0,False
kr,2023-04-12,up,,,상승,2547.86,2550.64,0.109,0.109,True
kr,2023-04-13,,,,보합,2550.64,2561.66,0.432,0.0,True
kr,2023-04-14,,,up,상승,2561.66,2571.49,0.384,0.384,True
kr,2023-04-17,,,,보합,2571.49,2575.91,0.172,0.0,True
kr,2023-04-18,,,,보합,2575.91,2571.09,-0.187,0.0,True
kr,2023-04-19,,,,보합,2571.09,2575.08,0.155,0.0,True
kr,2023-04-20,,,,보합,2575.08,2563.11,-0.465,0.0,True
kr,2023-04-21,,,,보합,2563.11,2544.4,-0.73,0.0,True
kr,2023-04-24,,,,보합,2544.4,2523.5,-0.821,0.0,True
kr,2023-04-25,,,,보합,2523.5,2489.02,-1.366,0.0,False
kr,2023-04-26,down,up,down,하락,2489.02,2484.83,-0.168,0.168,True
kr,2023-04-27,,,,보합,2484.83,2495.81,0.442,0.0,True
kr,2023-04-28,,,up,상승,2495.81,2501.53,0.229,0.229,True
kr,2023-05-02,,,,보합,2501.53,2524.39,0.914,0.0,True
kr,2023-05-03,,,down,하락,2524.39,2501.4,-0.911,0.911,True
kr,2023-05-04,,,,보합,2501.4,2500.94,-0.018,0.0,True
kr,2023-05-08,,,up,상승,2500.94,2513.21,0.491,0.491,True
kr,2023-05-09,,,,보합,2513.21,2510.06,-0.125,0.0,True
kr,2023-05-10,,,,보합,2510.06,2496.51,-0.54,0.0,True
kr,2023-05-11,,,,보합,2496.51,2491.0,-0.221,0.0,True
kr,2023-05-12,,,,보합,2491.0,2475.42,-0.625,0.0,True
kr,2023-05-15,,,,보합,2475.42,2479.35,0.159,0.0,True
kr,2023-05-16,,,,보합,2479.35,2480.24,0.036,0.0,True
kr,2023-05-17,,,,보합,2480.24,2494.66,0.581,0.0,True
kr,2023-05-18,,,up,상승,2494.66,2515.4,0.831,0.831,True
kr,2023-05-19,,,,보합,2515.4,2537.79,0.89,0.0,True
kr,2023-05-22,,,,보합,2537.79,2557.08,0.76,0.0,True
kr,2023-05-23,,,,보합,2557.08,2567.55,0.409,0.0,True
kr,2023-05-24,,,down,하락,2567.55,2567.45,-0.004,0.004,True
kr,2023-05-25,,,,보합,2567.45,2554.69,-0.497,0.0,True
kr,2023-05-26,,,,보합,2554.69,2558.81,0.161,0.0,True
kr,2023-05-30,,,up,상승,2558.81,2585.52,1.044,1.044,True
kr,2023-05-31,up,down,,혼조,2585.52,2577.12,-0.325,0.0,True
kr,2023-06-01,,,,보합,2577.12,2569.17,-0.308,0.0,True
kr,2023-06-02,,,,보합,2569.17,2601.36,1.253,0.0,False
kr,2023-06-05,up,down,up,상승,2601.36,2615.41,0.54,0.54,True
kr,2023-06-07,,,,보합,2615.41,2615.6,0.007,0.0,True
kr,2023-06-08,,,,보합,2615.6,2610.85,-0.182,0.0,True
kr,2023-06-09,,,,보합,2610.85,2641.16,1.161,0.0,False
kr,2023-06-12,up,down,,혼조,2641.16,2629.35,-0.447,0.0,True
kr,2023-06-13,,,,보합,2629.35,2637.95,0.327,0.0,True
kr,2023-06-14,,,,보합,2637.95,2619.08,-0.715,0.0,True
kr,2023-06-15,,,,보합,2619.08,2608.54,-0.402,0.0,True
kr,2023-06-16,,,up,상승,2608.54,2625.79,0.661,0.661,True
kr,2023-06-19,,,,보합,2625.79,2609.5,-0.62,0.0,True
kr,2023-06-20,,,,보합,2609.5,2604.91,-0.176,0.0,True
kr,2023-06-21,,,,보합,2604.91,2582.63,-0.855,0.0,True
kr,2023-06-22,,,,보합,2582.63,2593.7,0.429,0.0,True
kr,2023-06-23,,,,보합,2593.7,2570.1,-0.91,0.0,True
kr,2023-06-26,,,,보합,2570.1,2582.2,0.471,0.0,True
kr,2023-06-27,,,,보합,2582.2,2581.39,-0.031,0.0,True
kr,2023-06-28,,,up,상승,2581.39,2564.19,-0.666,-0.666,False
kr,2023-06-29,,,,보합,2564.19,2550.02,-0.553,0.0,True
kr,2023-06-30,,,,보합,2550.02,2564.28,0.559,0.0,True
kr,2023-07-03,,,up,상승,2564.28,2602.47,1.489,1.489,True
kr,2023-07-04,up,down,,혼조,2602.47,2593.31,-0.352,0.0,True
kr,2023-07-05,,,,보합,2593.31,2579.0,-0.552,0.0,True
